id,type,label
937,Person,Maḥmūd ibn ʿAlī Ibn Salamah (937)
5515,Work,Tuḥfat al-ṣāliḥīn (5515)
5516,Work,al-Arbaʻūn Ḥadīthan (5516)
5517,Work,al-Mustawfá fī Asmāʼ al-Muṣṭafá (5517)
5519,Work,Sharḥ Manshaʼ al-Naẓar (5519)
5518,Work,Manshaʼ al-Naẓar (5518)
5520,Work,Miftāḥ al-Miftāḥ (5520)
5521,Work,al-Mukhtār fī al-Ṭibb (5521)
5522,Work,Rawz̤at ūlā al-Albāb fī Maʻrifat al-Tavārīkh va al-Ansāb (5522)
5523,Work,al-Wāfī bi-al-Wafayāt (5523)
961,Person,Masʻūd ibn Maḥmūd Ṭirāzī (961)
5524,Work,Rijāl al-Ṣūfīyah wa Manāqibihim (5524)
5525,Work,Nuzhat al-qulūb (5525)
5526,Work,Ḥikmat al-ʻAyn (5526)
963,Person,Muḥammad ibn Mubārakshāh Mīrak Bukhārī (963)
5527,Work,Sharḥ Ḥikmat al-ʻAyn (5527)
5528,Work,kayfīyat Ṣudūr al-Mawjūdāt ʻan Mabdaʼihā (5528)
967,Person,ʿAbd Allāh ibn Muḥammad Kāshgarī (967)
5529,Work,Ḥaqīqat al-Ḥaqāʼiq fī Taqrīr al-Daqāʼiq (5529)
5530,Work,Dafʻ Khawf al-Mawt ʻan al-insān (5530)
5531,Work,Qiṣṣah yi ẓulumāt (5531)
5532,Work,Al-Mawḍāʻāt al-kubrá (5532)
5533,Work,al-Mughnī fī al-Ḍuʻafāʼ (5533)
5534,Work,Tahdhīb al-Kamāl fī Asmā' al-Rijāl (5534)
5535,Work,Mīzān al-I'tidāl fī Naqd al-Rijāl (5535)
5536,Work,al-Rawḍ al-Unuf fī Tafsīr al-Sīrah al-Nabawīyah li-Ibn Hishām (5536)
5537,Work,al-Durrah al-Alfīyah fī ʻIlm al-ʻArabīyah (5537)
5538,Work,al-Īḍāḥ fī Sharḥ al-Mufaṣṣal fī Ṣanʻat al-Iʻrāb (5538)
5539,Work,Ghayth al-Mawāhib al-ʻAlīyah fī Sharḥ al-Ḥikam al-ʻAṭāʼīyah (5539)
986,Person,Aḥmad ibn Maḥmūd Ibn ʻAṭāʼ Allāh al-Sikandarī (986)
5540,Work,al-Ḥikam al-ʻAṭāʼīyah (5540)
5541,Work,al-Nuqṭah al-Qudsīyah (5541)
995,Person,Muḥammad ibn Yūsuf Kātib Nasāʼī (995)
5542,Work,Tarjumah-i Muntakhab-i Maqāmāt al-ʻĀrifīn (5542)
5543,Work,al-Ishārāt wa al-Tanbīhāt (5543)
5544,Work,al-Hāʼim al-Khāʼif min Lawmat al-Lāʼim (5544)
5545,Work,Manāzil al-ʻIbād min al-ʻIbādah (5545)
5546,Work,Sharḥ-i Qiṣṣah-yi Ḥayy ibn Yaqẓān (5546)
5547,Work,Talbīs Iblīs (5547)
5548,Work,Aḥkām Sinī al-Mawālīd (5548)
5549,Work,Bidāyat al-Mubtadī (5549)
5550,Work,al-Hidāyah fī Sharḥ al-Bidāyat (5550)
5551,Work,Tārīkh-i Guzīda (5551)
5552,Work,Nuqūd al-jamāl fī ʻUqūd al-Turjumān (5552)
5553,Work,Shams al-ʻUlūm wa Dawāʻ Kalām al-ʻArab min al-Kulūm (5553)
5554,Work,Sharḥ al-Talwīḥāt al-Lawḥiyya wal-ʿArshiyya (5554)
5555,Work,al-Talwīḥāt al-Lawḥiyya wal-ʿArshiyya (5555)
5556,Work,Zubdat al-Hayʼah (5556)
5557,Work,Dībābchah-yi Taqwīm ʻAlāʼī (5557)
5558,Work,al-Hayʼah wa al-nujūm (5558)
1012,Person,Abd al Bāqī  ibn ʿAbd al-Majīd Yamanī (1012)
5559,Work,al-Qawāʻid al-Naḥwīyah ʻalā al-Aʻdād al-Ḥisābīyah (5559)
5560,Work,al-'Amal bi al-Ṣaḥīfah al-Āfāqīyah (5560)
5561,Work,Tahdhīb al-Ukar S̲āviz̲ūsiyūs (5561)
5563,Work,Qiṣṣah-yi Ḥayy ibn Yaqẓān (5563)
5562,Work,Miṣbāḥ al-Sālikīn = Sharḥ-i Nahj al-Balāghah (5562)
5564,Work,Ādāb al-Murīdīn (5564)
5565,Work,Marghūb al-Qulūb (5565)
5566,Work,Zād-i Ākhirat (5566)
5567,Work,Sirāj al-Mulūk fī Sulūk al-Mulūk (5567)
5568,Work,ʻAyn al-Fawāʼid (5568)
1057,Person,Muḥammad ibn Khafīf Ibn Khafīf Shīrāzī (1057)
5569,Work,Awṣāf al-Qulūb (5569)
5570,Work,Yanbūʻ al-Ḥayāh (5570)
5571,Work,Jāvdān Nāmah (5571)
5572,Work,Tanbīh al-Mubtadī (5572)
5573,Work,Munājāt (5573)
5574,Work,Duʻā-yi Sayfī (5574)
5575,Work,Mukhtaṣar al-Miṣbāḥ al-Mutahajjid fī ʻAmal al-Sunnah = Miṣbāḥ al-Ṣaghīr (5575)
5576,Work,al-Miṣbāḥ al-Mutahajjid fī ʻAmal al-Sunnah (5576)
5577,Work,Duʻā-yi Istiftāḥ = Duʻā-yi Umm Dāwūd (5577)
5578,Work,Adʻīyah (5578)
5579,Work,Adʻīyah al-Ayyām al-Sabʻah (5579)
5580,Work,Adʻīyah (5580)
5581,Work,Adʻīyah (5581)
5582,Work,Awrād (5582)
5583,Work,Adʻīyah al-Ayyām al-Sabʻah (5583)
5584,Work,Adʻīyah (5584)
5585,Work,Adʻīyah al-Ayyām al-Sabʻah (5585)
5586,Work,Adʻīyah wa Aḥrāz (5586)
5587,Work,Duʻā-yi Hājat wa khawāṣṣ Ān (5587)
5588,Work,Adʻīyah (5588)
5589,Work,Sharḥ al-Asmāʼ al-Ḥusná (5589)
5590,Work,Adʻīyah (5590)
5591,Work,al-Wasāʼil ilá al-Masāʼil (5591)
1079,Person,Muḥammad ibn Jamāl Rāfiʿī Ṣawwāf (1079)
5592,Work,Murshid al-Ṭālib ilá Aʻlá al-Marātib (5592)
1081,Person,Ṣāʿid ibn Manṣūr Abū al-ʿAlāʾ (1081)
5593,Work,Adʻīyah (5593)
1083,Person, Mukhtār ibn Maḥmūd (1083)
5594,Work,Faz̤āʾilī Shahr Ramaḍān (5594)
5595,Work,Surūdhā-yi Madhhabī (5595)
1090,Person,Muḥammad ibn ʻAbd Allāh Ibn Vakīl (1090)
5596,Work,al-Khulāṣah (5596)
1094,Person,Aḥmad Sayf al-Dīn Abharī (1094)
5597,Work,Ḥāshiyat ʻalá Sharḥ al-Mukhtaṣar al-Muntahā (5597)
5598,Work,Bayān al-Mukhtaṣar (5598)
5599,Work,Nihāyat al-Sūl fī Sharḥ Minhāj al-Wuṣūl ilá ʻIlm al-Uṣūl (5599)
5600,Work,al-Talwīḥ ilá Kashf Ḥaqāʼiq al-Tanqīḥ (5600)
1110,Person,ʻUbayd Allāh ibn Masʻūd Ṣādr al-Sharīʻah al-Thānī (1110)
5601,Work,Tanqīḥ al-Uṣūl (5601)
5602,Work,al-Maḥṣūl fī ʻIlm Uṣūl al-Fiqh (5602)
5603,Work,Ḥāshiyat ʻalá al-Muntakhab min al-Maḥṣūl (5603)
5604,Work,al-Nuqūd wa al-rudūd (5604)
5605,Work,Sharḥ Minhāj al-Wuṣūl ilā ʿIlm al-Uṣūl (5605)
1123,Person,ʻAlī ibn ʻAlī Nūr al-Dīn Amlasī (1123)
5606,Work,Sharḥ Minhāj al-Wuṣūl ilā ʿIlm al-Uṣūl (5606)
5607,Work,Rabāb-nāma (5607)
1129,Person,ʻAlī ibn Ḥasan Imāmī (1129)
5608,Work,Khulāṣat al-Uṣūl (5608)
5609,Work,Mabādī al-Wuṣūl ilá ʻIlm al-Uṣūl (5609)
5281,Work,al-Dawr fī saṭḥ al-ukar (5281)
5610,Work,Kullīyāt-i Saʻdī (5610)
5611,Work,"Araba'īn Salmān al-Fārisī, Riẓā Allāh (5611)"
5612,Work,Ghāyat al-Bādī fī Sharḥ al-Mabādī (5612)
5613,Work,Ghāyat al-Wuṣūl wa-Īḍāḥ al-Subul (5613)
5614,Work,Tawḍīḥ al-Uṣūl fī Sharḥ Tahdhīb al-Wuṣūl (5614)
5615,Work,Tahdhīb al-Wuṣūl ilá ʻIlm al-Uṣūl (5615)
1146,Person,Muḥammad ibn Aḥmad Qurashī Hāshimī (1146)
5616,Work,Iʻtiqādāt (5616)
5617,Work,Uṣūl-i Dīn (5617)
5618,Work,Iʻtiqādīyah (5618)
1148,Person,ʿAbd Allāh ibn ʿUmar ibn Muḥammad Tabrīzī (1148)
5619,Work,al-Kifāyah fī ʻIlm al-Kitābah (5619)
5620,Work,Taqwīm al-ṣiḥḥah bi- al-Asbāb al-sittah (5620)
5621,Work,Maqālah fī al-Faṣd (5621)
5622,Work,al-Qawlanj (5622)
5623,Work,al-Hindibāʼ (5623)
5624,Work,Dastūr-i Ṭibbī (5624)
5625,Work,Al-Murrah al-Sawdāʼ wa ʻIlājuhā (5625)
5626,Work,al-Ṭibb al-Kullī (5626)
5627,Work,al-Miʼah fī al-Ṭibb (5627)
5628,Work,al-Ghinaʹ wa-al-Munaʹ (5628)
5629,Work,Kitāb al-Bawl fī Maʻrifatihi wa Aqsāmihi wa Dalāʼilih (5629)
1167,Person, Thābit ibn Qurrah (1167)
5630,Work,Masʼalah fī 'Amal al-Mutawassiṭīn (5630)
5631,Work,Ẕakhīrah-i Khvārazmshāhī (5631)
5632,Work,Tatimmah-yi Ẕakhīrah-i Khvārazmshāhī (5632)
5633,Work,Zubdah fī al-Ṭibb (5633)
5634,Work,al-Aghrāz̤ al-Ṭibbīyah va al-Mabāḥis̲ al-ʻIllāʼīyah (5634)
5635,Work,Nūr al-ʻUyūn (5635)
1173,Person,Ṭāhir ibn Ibrāhīm Sajazī (1173)
5636,Work,Īḍāḥ Maḥajjat al-ʻIlāj (5636)
5637,Work,Ḥall Mūjiz al-Qānūn fī l-Ṭibb (5637)
1175,Person,ʿUbayd Allāh ibn Jibrāʾīl Ibn Bakhtīshūʿ (1175)
5638,Work,al-Kunnāsh (5638)
5639,Work,al-Kunnāsh fī al-Ṭibb (5639)
1177,Person, Ṣahārbukht ibn Māsirjīs (1177)
5640,Work,Sharḥ al-Kunnāsh fī al-Ṭibb (5640)
5641,Work,Sharḥ Mushkilāt al-Qānūn (5641)
1181,Person,Abū ʿAbd Allāh ibn Abī Naṣr Faḍl Allāh (1181)
5642,Work,Sharḥ Mūjiz al-Qānūn fī l-Ṭibb (5642)
855,Person, Sulṭān Muḥammad (855)
5643,Work,Sharḥ al-Asbāb wa-al-ʻAlāmāt (5643)
5644,Work,Sharḥ Mūjiz al-Qānūn fī l-Ṭibb (5644)
5646,Work,al-Muʻālajāt al-Buqrāṭīyah (5646)
5647,Work,Maqālah fī Khalq al-Insān (5647)
5648,Work,al-Mughnī fī Tadbīr al-Amrāḍ wa Maʻrifat al-ʻIlal wa al-Aʻrāḍ (5648)
5650,Work,Tarqīq al-Asal li Taṣfīq al-ʻAsal (5650)
5651,Work,Khawrah al-Ikhāṣ fī Faḍā'il Sūrat al-Ikhāṣ (5651)
5652,Work,Tuḥfat al-Abīh fī man Nasaba ilá ghayr Abīh (5652)
5653,Work,Takmilat al-Mūjaz (5653)
1201,Person, Iṣtafiin ibn Bāsīl (1201)
5654,Work,Maqālah Jālīnūs fī anna Quwā al-Nafs Tābiʻah li  Mizāj al-Badan (5654)
5655,Work,Fuṣūl Buqrāṭ (5655)
5656,Work,fī Afʻāl al-Adwiyah wa Iṣlāḥuhā (5656)
5657,Work,Jawāmiʻ Jālīnūs (5657)
5658,Work,Marātib Qirāʼat Kutub Jālīnūs (5658)
5659,Work,Ḥall shukūk al-Rāzī ʻalā Kutub Jālīnūs (5659)
5660,Work,Taʻlīqah ʻalá al-Taṣrīḥ bi-al-Maknūn fī Tanqīḥ al-Qānūn (5660)
1207,Person,Saʻīd ibn ʿAbd al-ʿAzīz Abū Sahl Nīlī (1207)
5661,Work,Ikhtiṣār al-Masāʼil fī al-Ṭibb lil Mutaʻallimīn (5661)
5662,Work,al-Masāʼil fī al-Ṭibb lil Mutaʻallimīn (5662)
5663,Work,Faṣl fī Awjāʻ al-Mafāṣil wa al-Niqris (5663)
5664,Work,Taʻālīm (5664)
5665,Work,al-Durrah al-Muntakhabah fī al-Adwiyah al-Mujarrabah (5665)
5666,Work,ʻIlāj al-Mashāyikh (5666)
1214,Person,Yaḥyā Naḥwī Iskandarānī (1214)
5667,Work,Manāfiʻ Tiryāq Fārūq (5667)
5668,Work,al-Qawāʻid fī al-Ṭibb (5668)
5669,Work,Kifāyah al-Ṭibb (5669)
5670,Work,ʻIlāj al-Amrāḍ (5670)
5671,Work,Sharḥ al-Qānūn (5671)
5672,Work,Kitāb al-Kammī (5672)
5673,Work,Asbāb al-Amrāḍ (5673)
5674,Work,Ikhtiṣārāt ʻAlāmāt al-ʻIlal (5674)
5675,Work,Mukhtaṣar dar ʼIlm-i Tashrīḥ (5675)
5676,Work,Tashrīḥ al-ʻAyn (5676)
5677,Work,Aṭʻamah al-Marḍā (5677)
5678,Work,al-Asbāb wa-al-ʻAlāmāt (5678)
5679,Work,Uṣūl Tarkīb al-Adwīyah (5679)
5680,Work,al-Aqrābādhīn ʻalá Tartīb al-ʻIlal (5680)
5681,Work,al-Aghdhīyah wa al-Ashribah (5681)
5682,Work,al-Sumūm wa al-Taḥarruz min al-Adwiyah al-Qattālah (5682)
5683,Work,Tiryāq Fārūq (5683)
5684,Work,Mufīd al-Khāṣ fī ʻIlm al-Khavāṣ (5684)
1223,Person,Maḥmūd ibn ʿUmar Nijātī Nayshābūrī (1223)
5685,Work,Basātīn al-Fuz̤alāʼ wa Rayāḥīn al-ʻUqalāʼ (5685)
5686,Work,Tāj al-Mawālīd (5686)
5687,Work,Tārīkh al-Rusul wa al-Mulūk (5687)
5688,Work,al-Amālī min al-Aḥādīth wa al-Akhbār al-Muntaqāh (5688)
5689,Work,Qiṣṣah-yi Mulūk-i Ṭawāʼif (5689)
1231,Person,Saʿd ibn ʻAlī Warrāq Khaṭīrī (1231)
5690,Work,al-Iʻjāz fī al-Aḥājī wa al-Alghāz (5690)
5691,Work,Qiṣaṣ al-Anbiyāʼ (5691)
1233,Person,Muḥammad ibn Masʻūd Ṣāʿid al-Dīn Kāzarūnī (1233)
5693,Work,al-Muntaqá fī Sīrat al-Nabī al-Muṣṭafá (5693)
1234,Person,ʻAbd al-Salām ibn ʻAlī Abarqūhī (1234)
5692,Work,Nihāyat al-Masʼūl fī Ravāyat al-Rasūl (5692)
1236,Person,Muḥammad Abu al-Sharaf Yazdī (1236)
5694,Work,al-Ḥijāzīyah (5694)
5695,Work,Kashf al-Ghummah fī Maʻrifat al-Aʼimmah (5695)
1241,Person,Ibrāhīm ibn ʿUmar Rab’ī Jaʻbarī (1241)
5696,Work,Sharḥ Ḥirz al-Amānī wa Wajh al-Tahānī (5696)
1243,Person,Z̤iyāʾ ibn Bahāʼ Shujāʿī (1243)
5645,Work,al-Taṣḥīḥ wa al-Tawḍīḥ (5645)
5649,Work,al-Muʻtamad fī al-Adwiyah al-Mufradah (5649)
5697,Work,Ḥilyat al-Awliyā' wa Ṭabaqāt al-Aṣfiyā' (5697)
5698,Work,Minhāj al-ʻĀbidīn ilá Jannat Rabb al-ʻĀlamīn (5698)
5699,Work,Ḥayāt al-Ḥayawān al-Kubrá (5699)
1251,Person,al-Ḥasan ibn al-Ḥārith al-Ḥabbūbī al-Khuwārizmī (1251)
5700,Work,al-Istiqṣāʼ (5700)
5701,Work,al-Masālik wa al-Mamālik (5701)
1253,Person,Aḥmad ibn Muḥammad Ibn al-Faqīh al-Hamadhānī (1253)
5702,Work,Akhbār al-Buldān (5702)
5703,Work,al-Manāsik wa Amākin Ṭuruq al-Ḥajj (5703)
1258,Person,ʻAlī ibn Faḍl Allāh Ḥusām al-Dīn Sālār (1258)
5704,Work,Istikhrāj Samt al-Qiblah (5704)
5705,Work,Muʻjam al-Buldān (5705)
5706,Work,al-Masālik wa al-Mamālik (5706)
1262,Person,Ibrāhīm ibn Muḥammad Iṣṭakhrī (1262)
5707,Work,al-Masālik wa al-Mamālik (5707)
1263,Person,ʻUmar ibn al-Muẓaffar Sirāj al-Dīn al-Wardī (1263)
5708,Work,Kharīdat al-ʻAjāʼib wa Farīdat al-Gharāʼib (5708)
1265,Person,Aḥmad ibn Muḥammad al-Marzuqī al-Iṣfahānī (1265)
5709,Work,al-Azminah wa-al-Amkinah (5709)
5710,Work,al-Ḥudūd (5710)
5711,Work,Mabdaʼ Zamān māḍī (5711)
5712,Work,al-Shifāʼ (5712)
5713,Work,al-Muʻtabar fī al-Ḥikmah al-Ilāhiyah (5713)
1269,Person,Maḥmūd ibn Khudādād Tāj al-Dīn Ushnavī (1269)
5714,Work,Ghāyat al-Imkān fī Dirāyat al-Makān (5714)
5715,Work,Laṭāʼif al-Ḥikmah (5715)
5716,Work,Dar Ijābat Duʻā wa Kayfiyat Ziyārat (5716)
1274,Person,Yaḥyā ibn Burhān al-Dīn Shīrazī (1274)
5717,Work,Lubāb al-Ḥikmah (5717)
5718,Work,al-Mufāraqāt wa al-Nufūs (5718)
5719,Work,al-Ḥikmah (Risālat fī) (5719)
5720,Work,Sharḥ al-Uṣūl wa-al-Jumal fī Muhimmāt al-ʻIlm wa-al-ʻAmal (5720)
5721,Work,Māhīyat al-Ḥuzn wa Asbābih (5721)
5722,Work,Tabyīn Māhīyat al-Ḥuzn (Risālat fī) (5722)
1277,Person,Mubārakshāh ibn Muḥammad ʻAṣṣār (1277)
5723,Work,Sharḥ Ḥirz al-Amānī wa Wajh al-Tahānī (5723)
5724,Work,Kanz al-Fawāʼid (5724)
5725,Work,Taḥqīq al-Bayān (5725)
5726,Work,Nafs-i Nāṭiqah-ye Insān (5726)
5727,Work,al-Mulakhkhaṣ fī al-Manṭiq wa al-Ḥikmah (5727)
5728,Work,al-Munaṣṣaṣ fī Sharḥ al-Mulakhkhaṣ (5728)
5729,Work,al-Mabdaʼ wa al-Maʻād (5729)
5730,Work,ʻUkūs l-Muqaddimāt al-Dhawāt al-Jihāt wa al-Qiyāsāt al-Kāfīyah (5730)
5731,Work,Asās al-Kīyāsah (5731)
5732,Work,Sharḥ Asās al-Kīyāsah (5732)
1285,Person, Mihrān ibn Manṣūr (1285)
5733,Work,al-Ḥashāʼish (5733)
5734,Work,al-Lubāb fī Tahdhīb al-Ansāb (5734)
1287,Person,ʻAbd al-Karīm ibn Muḥammad Samʻānī (1287)
5735,Work,al-Ansāb (5735)
5736,Work,al-Muḥaddith al-Fāḍil bayna al-Rāwī wa al-Wāʻī (5736)
5738,Work,al-Istī'āb fī Ma'rifat al-Aṣḥāb (5738)
1294,Person,Muḥammad ibn Aḥmad Ibn Ḥibbān (1294)
5739,Work,al-Thiqāt (5739)
5740,Work,al-Fawāʼid al-Bahāʼīyah fī al-Qawāʼid al-Ḥisābīyah (5740)
5741,Work,al-Īḍāḥ ʻan Uṣūl Ṣināʻat al-Massāḥ (5741)
1299,Person,Ḥusayn ibn Ibrāhīm Samarqandī (1299)
5742,Work,Qānūn Sanjarī (5742)
5743,Work,al-Ḥisāb (5743)
1301,Person,Aḥmad ibn Ḥusayn Abū al-Ḥasan al-Ahwāzī (1301)
5744,Work,Sharḥ Ṣadr al-Maqālah al-ʻĀshirah min Kitāb Uqlīdis (5744)
5745,Work,al-Muḥīṭīyah (5745)
5746,Work,Kamālīyah (5746)
1303,Person,Yaḥyā ibn Aḥmad Kāshī (1303)
5747,Work,Lubāb al-Ḥisāb (5747)
5748,Work,Taḥrīr al-Kurah al-Mutaḥarrikah (5748)
1304,Person,Muḥammad ibn Aḥmad ibn ʻAbd al-Raḥīm Mizzī (1304)
5749,Work,Kashf al-Rayb fī al-ʻAmal bi al-Jayb (5749)
5750,Work,Ikhtiṣār Daʻāwá al-Maqālah al-Ūlá min Kitāb Uqlīdis (5750)
5751,Work,al-Ḥisāb (Risālat fī) (5751)
5752,Work,Jabr wa Muqābala (5752)
5753,Work,Laṭāʼif al-Ḥikmah (5753)
5754,Work,ʿImādīyah (5754)
1308,Person,Saʻīd ibn Maḥmūd Ibn Abī Daq (1308)
5755,Work,Mawlūd Muṣṭafā (5755)
5756,Work,ʻUyūn al-Athar fī Funūn al-Maghāzī wa al-Shamāʼil wa al-Siyar (5756)
5757,Work,al-Iktifā' bi-mā Taḍammanahu min Maghāzī Rasūl Allāh wa al-Thalāthah al-Khulafāʼ (5757)
5758,Work,Sharḥ al-Maqṣūrah (5758)
5759,Work,Dīwān al-Sharīf al-Raḍī (5759)
1314,Person,Nābighah al-Dhubyānī (1314)
5760,Work,Diwān al-Nābighah (5760)
1315,Person,Asʿad ibn Naṣr Anṣārī (1315)
5761,Work,Qaṣīdah Ashknawānīyah ʻAmīdīyah (5761)
5762,Work,Sharḥ Qaṣīdah Ashknawānīyah ʻAmīdīyah (5762)
1318,Person,ʻAlī Ibn al-Muqarrab (1318)
5763,Work,Diwān Ibn al-Muqarrab (5763)
5764,Work,Sharḥ Diwān Ibn al-Muqarrab (5764)
1320,Person, Zuhayr ibn Abī Sulmā (1320)
5765,Work,Diwān Zuhayr ibn Abī Sulmā (5765)
5766,Work,"Diwān Bahāʾ al-Dīn, Zuhayr (5766)"
5767,Work,Diwān Khāzin (5767)
5768,Work,Diwān al-Shādhilī (5768)
1327,Person,Tamīm ibn Ubayy Ibn Muqbil (1327)
5769,Work,Dīwān Ibn Muqbil (5769)
1328,Person,Muḥammad ibn Muʻallī al-Azdī (1328)
5770,Work,Sharḥ Dīwān ibn Muqbil (5770)
5771,Work,Ikhtiyār Shiʻr al-Mutanabbī (5771)
5772,Work,al-Muʻallaqāt al-Sabʻ (5772)
5773,Work,Dīvān-i Amīr Muʻizzī (5773)
1334,Person,Awḥad al-Dīn Anvarī (1334)
5774,Work,Diwān Anvarī (5774)
5775,Work,Dīvān-i Ẓahīr Fāryābī (5775)
5776,Work,Kullīyāt-i Shams-i Tabrīzī = Dīvān-i Kabīr (5776)
5777,Work,Iskandar Nāmah (5777)
5778,Work,ʻAjāʼib al-Makhlūqāt wa Gharāʼib al-Mawjūdāt (5778)
5779,Work,Sharḥ al-Taṣrīf (5779)
5780,Work,Taṣrīf al-ʻIzzī (5780)
5781,Work,al-Muqaddimah al-Maḥsanīyah fī Fann al-ʻArabīyah (5781)
5782,Work,Mukhtaṣar al-Naḥw (5782)
5783,Work,Alfīyah (5783)
5784,Work,Sharḥ Alfīyah (5784)
5785,Work,Mughnī al-Labīb ʻan Kutub al-Aʻārīb (5785)
5786,Work,al-Maqāṣid al-Naḥwīyah (5786)
5787,Work,al-Lubāb fī ʻIlm al-Iʻrāb (5787)
5788,Work,al-Muqtaṣid fī Sharḥ al-Takmilah (5788)
1362,Person,al-Ḥasan ibn Aḥmad Abū ʻAlī al-Fārisī (1362)
5789,Work,al-Takmilah (5789)
5790,Work,al-Kitāb (5790)
1378,Person,ʿAbd al-ʿAzīz ibn Jumʻah Ibn Qawwās (1378)
5791,Work,Sharḥ al-Durrah al-Alfīyah (5791)
5792,Work,al-Durrah al-Muḍīyah fī Sharḥ al-Alfīyah (5792)
5793,Work,Shudhur al-Dhahab fī Ma'rifah Kalam al-'Arab (5793)
5794,Work,Sharḥ Shudhur al-Dhahab fī Ma'rifah Kalam al-'Arab (5794)
5795,Work,qaṭr al-nadá wa ball al-ṣadá (5795)
5796,Work,Sharḥ qaṭr al-nadá wa ball al-ṣadá (5796)
5797,Work,Sharḥ al-Tasʹhīl (5797)
5798,Work,al-Tadhyīl wa-al-Takmīl fī Shrḥ al-Tasʹhīl (5798)
1385,Person,Aḥmad ibn Maḥmūd Jandī (1385)
5799,Work,al-Iqlīd fī Sharḥ al-Mufaṣṣal fī Ṣanʻat al-Iʻrāb (5799)
5800,Work,Sharḥ al-Shāfiyah (5800)
5801,Work,Sharḥ al-Lubāb fī ʻIlm al-Iʻrāb (5801)
5802,Work,Sharḥ al-Kitāb (5802)
5803,Work,al-Bayḍāʾ fī Ḥāshiyat al-Zahrāʼ (5803)
5804,Work,Sharḥ al-Mufaṣṣal fī Ṣanʻat al-Iʻrāb (5804)
1389,Person, ʻAbd al-Wahhāb (1389)
5805,Work,al-Fawāʼid al-Naḥwīyah wa Tawḍīḥāt li Masāʼil al-khafīyah (5805)
5806,Work,Sharḥ al-Kāfiyah al-Shāfiyah (5806)
5807,Work,Sharḥ al-Kāfiyah fī al-Naḥw (5807)
5808,Work,al-Irshād ilá ʻIlm al-Iʻrāb (5808)
5809,Work,Maʻrifat Miqdār mā Yurá min al-Samāʼ (5809)
1395,Person,Muḥammad ibn Maḥmūd Ṭūsī (1395)
5810,Work,ʻAjāʼib al-Makhlūqāt wa Gharāʼib al-Mawjūdāt (5810)
5811,Work,Azhār al-Afkār fī Jawāhir al-Aḥjār (5811)
1398,Person,Ḥusayn ibn Maḥmūd Zaydānī (1398)
5812,Work,al-Mukammal fī Sharḥ al-Mufaṣṣal (5812)
5813,Work,Rah Anjām Nāmah (5813)
1401,Person,al-Ḥusayn ibn Manṣūr Ḥallāj (1401)
5814,Work,Ṭawāsīn al-Azal (5814)
5815,Work,Bustān al-Maʻrifah (5815)
5816,Work,Sharḥ Fuṣūṣ al-Ḥikam (5816)
1402,Person,ʻAbd al-Qādir ibn Muḥammad Ḥākīm (1402)
5817,Work,Nūr al-Dīn (5817)
5818,Work,ʻAwārif al-Maʻārif (5818)
5819,Work,Manāzil al-Sāʾirīn (5819)
5820,Work,Sharḥ Manāzil al-Sāʾirīn (5820)
5821,Work,Savāniḥ al-ʻUshshāq (5821)
5822,Work,Sharḥ al-Taʻarruf li-Madhhab al-Taṣawwuf (5822)
5823,Work,al-Uṣūl al-ʻAsharah (5823)
5824,Work,Kashf al-Maḥjūb (5824)
5825,Work,Taṣawwuf Nūrbakhshīyah (5825)
5826,Work,Sajanjal al-Arwāḥ wa Nuqūsh al-Alwāḥ (5826)
1410,Person,Junayd ibn Faḍl Allāh Ṣadr al-Dīn Shīrāzī (1410)
5827,Work,Dhayl ʻAwārif al-Maʻārif (5827)
5828,Work,Risālat al-Ṭayr (5828)
5829,Work,Panj pursish va pāsukh (5829)
5830,Work,Lumʻah (5830)
5831,Work,Miʿrāj Nāmah (5831)
5832,Work,Ṣawm al-qalb (5832)
5833,Work,Bahjat al-ṭāʾifah bi-Allāh al-ʿārifah (5833)
5834,Work,Muḥāsabah al-Nafs (5834)
5835,Work,Uṣūl al-Dīn wa Taḥṣīl al-Ḥaqq (5835)
5836,Work,al-Sirr al-Maktūm (5836)
999,Person,Ḥaydar ibn Muḥammad Rammāl (999)
5837,Work,Davāzdah Khānah (5837)
5838,Work,Ṭāliʻ Mawlūd (5838)
5839,Work,Maʻrifat-i Hīlāj wa Kadkhudāy (5839)
5840,Work,Baqāʼ al-Mawālīd (5840)
1419,Person,Muḥammad ibn ʻUthmān Zanātī (1419)
5841,Work,Asrār al-Raml (5841)
5842,Work,al-Mūwaḍḍaḥ ʻan Jihat Iʻjāz al-Qurʼān (5842)
1420,Person,Muḥammad ibn Yaḥyá Khūrī Nayshābūrī (1420)
5843,Work,Qawāriʻ al-Qurʼān (5843)
5844,Work,al-Nāsikh wa al-Mansūkh (5844)
1423,Person,Muḥammad ibn Muḥammad Bukhārī (1423)
5845,Work,Jawāhir al-Qurʼān (5845)
5846,Work,Tarājum Alfāẓ al-Qurʼān (5846)
5847,Work,Miftāḥ al-'ulūm (5847)
5848,Work,al-Milal wa al-Niḥal (5848)
5849,Work,ʻAqāʼid al-Thalāth wa-al-Sabʻīn Firqah (5849)
1426,Person,Muḥammad ibn ʻAbd Allāh Abū Muḥammad al-Yamanī (1426)
5850,Work,al-Sarāʼir al-Ḥāwī li-Taḥrīr al-Fatāwī (5850)
